Arunachal Pradesh|Tomo Riba Institute of Health & Medical Sciences, Naharlagun|100|Government
Maharashtra|Topiwala National Medical College, Mumbai|150|Government
Kerala|Travancore Medical College, Kollam|200|Private
Tamil Nadu|Trichy SRM Medical College Hospital & Research Centre, Trichy|250|Private
Tripura|Tripura Medical College and Dr. B R A M Teaching Hospital, Agartala|150|Private
Tripura|Tripura Santiniketan Medical College, Dist- West Tripura|150|Private
Telangana|TRR Institute of Medical Sciences, patancheru|150|Private
Uttar Pradesh|Uma Nath Singh Autonomous State Medical College Society Jaunpur|100|Government
Uttar Pradesh|United Institute of Medical Sciences, Allahabad|250|Private
Delhi|University College of Medical Sciences & GTB Hospital, New Delhi|170|Government
Uttar Pradesh|Uttar Pradesh University of Medical Sciences, (Prev. UP Rural Inst.of Med.Sc&R) Etawah|200|Government
Delhi|Vardhman Mahavir Medical College & Safdarjung Hospital, Delhi|170|Government
Uttar Pradesh|Varun Arjun Medical College, Banthra, Shahjahanpur|250|Private
Maharashtra|Vedantaa Institute of Medical Sciences, Palghar, Maharashtra|150|Private
Uttarakhand|Veer Chandra Singh Garhwali Govt. Medical Sc. & Research Instt, Srinagar, Pauri Garhwal|150|Government
Odisha|Veer Surendra Sai Institute of Medical Sciences and Research, Burla|250|Government
Tamil Nadu|Velammal Medical College Hospital and Research Institute, Madurai|150|Private
Tamil Nadu|VELS Medical College & Hospital|250|Private
Uttar Pradesh|Venkateshwara Institute of Medical Sciences, Gajraula|250|Private
Karnataka|Vijaynagar Institute of Medical Sciences, Bellary|250|Government
Tamil Nadu|Vinayaka Missions Kirupananda Variyar Medical College, Salem|200|Private
Puducherry|Vinayaka Missions Medical College, Karaikal, Pondicherry|200|Private
Bihar|VIRAAT RAMAYAN INSTITUTE OF MEDICAL SCIENCES|150|Private
Madhya Pradesh|Virendra Kumar Sakhlecha Government Medical College|100|Government
Andhra Pradesh|Viswabharathi Medical College|250|Private
Rajasthan|Vyas Medical College & Hospital Jodhpur, Rajasthan|100|Private
Karnataka|Vydehi Institute Of Medical Sciences & Research Centre, Bangalore|250|Private
Haryana|World College of Medical Sciences & Researc, Jhajjar, Haryana|250|Private
Karnataka|Yadgiri Institute of Medical Sciences, Yadgiri|150|Government
Karnataka|Yenepoya Medical College, Mangalore|250|Private
Mizoram|Zoram Medical College, Mizoram|100|Government
Gujarat|Zydus Medical College & Hospital, Dahod|200|Private
